Dataset,Porosity,Permeability,Q1_Local_Thickness,Mean_Local_Thickness,Max_Local_Thickness
Spherical_Pores,0.5961215277777778,13191.837890625,8.779154982072178,11.808979662672145,18.110771637517
Spherical_Pores,0.6087193287037037,14696.443359375,8.839036635283756,11.563486997458035,18.27566738046485
Spherical_Pores,0.6087193287037037,14696.443359375,8.839036635283756,11.563486997458032,18.27566738046485
Spherical_Pores,0.6087193287037037,14696.443359375,8.839036635283756,11.563486997458037,18.27566738046485
Spherical_Pores,0.6087193287037037,14696.443359375,8.839036635283756,11.563486997458028,18.27566738046485
Spherical_Pores,0.616521412037037,10175.7099609375,8.779154982072178,12.20693285257516,18.110771637517
Spherical_Pores,0.616521412037037,10175.7099609375,8.779154982072178,12.206932852575168,18.110771637517
Spherical_Pores,0.616521412037037,10175.7099609375,8.779154982072178,12.206932852575166,18.110771637517
Spherical_Pores,0.616521412037037,10175.7099609375,8.779154982072178,12.206932852575163,18.110771637517
Spherical_Pores,0.598037037037037,10901.1162109375,8.779154982072178,11.625274568112337,18.110771637517
Spherical_Pores,0.598037037037037,10901.1162109375,8.779154982072178,11.625274568112344,18.110771637517
Spherical_Pores,0.598037037037037,10901.1162109375,8.779154982072178,11.625274568112328,18.110771637517
Spherical_Pores,0.598037037037037,10901.1171875,8.779154982072178,11.625274568112337,18.110771637517
Spherical_Pores,0.6330370370370371,17065.533203125,9.905279978734567,11.80718769148517,18.110771637517
Spherical_Pores,0.6330370370370371,17065.53515625,9.905279978734567,11.807187691485174,18.110771637517
Spherical_Pores,0.6330370370370371,17065.53515625,9.905279978734567,11.807187691485177,18.110771637517
Spherical_Pores,0.6330370370370371,17065.53515625,9.905279978734567,11.807187691485174,18.110771637517
Spherical_Pores,0.5750833333333333,16767.892578125,7.781058421842727,11.566504709703926,18.110771637517
Spherical_Pores,0.5750833333333333,16767.896484375,7.781058421842727,11.566504709703926,18.110771637517
Spherical_Pores,0.5750833333333333,16767.892578125,7.781058421842727,11.566504709703933,18.110771637517
Spherical_Pores,0.5750833333333333,16767.892578125,7.781058421842727,11.566504709703928,18.110771637517
Spherical_Pores,0.6088703703703704,11585.6318359375,7.781058421842727,11.151266987792088,18.110771637517
Spherical_Pores,0.6088703703703704,11585.630859375,7.781058421842727,11.151266987792091,18.110771637517
Spherical_Pores,0.6088703703703704,11585.630859375,7.781058421842727,11.151266987792093,18.110771637517
Spherical_Pores,0.6088703703703704,11585.630859375,7.781058421842727,11.151266987792097,18.110771637517
Spherical_Pores,0.590796875,9682.9697265625,7.781058421842727,11.120880375291593,18.110771637517
Spherical_Pores,0.590796875,9682.9697265625,7.781058421842727,11.120880375291595,18.110771637517
Spherical_Pores,0.590796875,9682.9697265625,7.781058421842727,11.120880375291602,18.110771637517
Spherical_Pores,0.590796875,9682.9697265625,7.781058421842727,11.120880375291591,18.110771637517
